TotalEmissions,TransportationTotalEmissions,HousingTotalEmissions,FoodTotalEmissions,GoodsTotalEmissions,ServicesTotalEmissions,CensusTract
29889860.2603108,6178009.89609761,6624740.74941101,7062664.73373534,3981255.72818142,6043189.15288546,360470622002019
36767709.3981191,6424427.83008476,8690834.72793063,8926002.08194664,5086561.49259472,7639883.26556237,360470638002019
25002911.4656056,2985964.51676046,6169965.94174668,6683307.68341644,3677836.78307139,5485836.54061064,360470350002019
20061374.9926207,1923657.24731055,5865835.86893559,5279820.24892795,2887923.31183404,4104138.31561254,360470892002019
28558709.9260406,3179846.82915568,7806823.30405369,7532320.27736972,4158896.77746846,5880822.7379931,360470928002019
35024926.4803814,5633750.49916093,8424804.96376912,8707238.67976586,4916311.86344064,7342820.47424481,360471016002019
42601391.538206,10700246.5455342,8928579.67903666,9283077.05460847,5383012.7288173,8306475.53020935,360471018002019
36705802.0266338,6082081.0478952,9055006.47073759,8782549.07861182,5074614.27462209,7711551.1547671,360471020002019
28688359.0144212,4296543.72451843,7369747.63100342,7013127.35458149,3970596.61875493,6038343.68556296,360471078002019
20834005.3547997,2497764.3239185,5543994.97708771,5729282.28001147,3029018.37611119,4033945.39767081,360471106002019
22345838.1790536,1964337.49449172,6537952.75324845,6339085.01838385,3264769.06446755,4239693.84846204,360470382002019
26285789.9120962,3176483.43393025,6505541.37706772,7173677.80530114,3930114.68688193,5499972.60891517,360470389002019
27483859.0474947,3092812.55319676,7002100.61948158,7608433.38095805,4100363.86536169,5680148.62849666,360470434002019
29744404.0782558,3242743.9793486,7687739.04183095,8365258.43228108,4471847.8266646,5976814.79813058,360470435002019
28977946.8152288,3041541.91895477,8061760.06210787,7796435.95007674,4263516.62529973,5814692.25878965,360470437002019
26436492.0854802,2736526.19738166,7126107.25924149,7157142.19426735,3917187.93064504,5499528.50394466,360470439002019
24460876.2561365,2599242.03324065,6449510.11946812,6748888.81085193,3643953.80788421,5019281.48469162,360470441002019
27317498.1220854,2982737.57078248,7016097.11302024,7648731.02744095,4079228.69657982,5590703.71426194,360470444002019
38954194.8527838,7734170.16094336,9393424.82122225,9037883.49741245,5116912.9733385,7671803.39986729,360470454002019
24634796.4713708,2648829.77430692,6407725.83564749,6628360.07636422,3627408.57483136,5322472.2102208,360470462012019
38845877.8202988,5837733.46412156,10339037.8638242,9897025.7450075,5385515.87650631,7386564.87083919,360470464002019
35215659.934385,4717845.54277829,8352389.39153241,9025753.65490052,5229843.62423908,7889827.72093474,360470500002019
33366327.3459113,6385261.32306833,8122909.45280187,7897117.21514873,4456556.9230814,6504482.43181099,360470772002019
34787691.6137554,6226508.21500385,8586654.67819292,8259258.81490496,4710701.91565674,7004567.98999691,360470722002019
41495465.4478087,8782332.93882621,10202533.6466038,9006087.84893175,5270345.87273975,8234165.14070717,360470734002019
50381115.3683827,10198046.6433086,11687853.5053624,11542498.9318779,6719971.16504857,10232745.1227852,360470744002019
43433617.5491535,8420630.23243224,10783392.1339104,9733477.12912718,5719852.90929437,8776265.14438937,360470756002019
25426272.8603384,2849991.22604883,6676985.88725353,6862888.81472655,3742448.68709331,5293958.24521622,360470786002019
28851056.2870038,2968752.24493674,8104224.15990375,7915255.58593342,4223467.00182981,5639357.29440004,360470824002019
30621297.9357595,4010644.87122992,7988415.55509024,7448962.302658,4340970.46459961,6832304.7421817,360470838002019
29571492.7290968,3358865.93218743,8005703.72128507,7676795.70757991,4309900.67411741,6220226.69392699,360470377002019
37854100.5827088,6859688.10347449,9948827.90734306,8762966.87643406,4999111.95189821,7283505.74355901,360470396002019
32471334.5577241,3852064.96200288,8167879.09447971,8783465.63303136,4854849.90935016,6813074.95885995,360470408002019
29886763.4816326,3462528.76388232,7601647.9469305,8379633.30513858,4450725.51956367,5992227.94611758,360470192002019
31168223.8619645,3967325.47572722,8114240.70786344,7957520.41791802,4524129.20169324,6605008.05876259,360470062002019
38446217.0748015,5753176.24051761,9168243.16326254,9395114.46206533,5597947.26363856,8531735.9453175,360470065002019
29164031.529599,5083781.42720345,5559608.03635633,7728881.95277879,4388625.82814148,6403134.28511897,360470011002019
28300039.4168413,4312068.91223847,6380249.53362369,7294276.84764189,4179623.2136418,6133820.90969539,360470035002019
28309596.4132909,3306768.45021068,7237305.25604367,7489730.42873301,4213685.72203886,6062106.55626466,360470243002019
21668293.1170314,1710471.95982142,6140568.53514463,6447695.77910755,3257487.5047499,4112069.33820786,360470259022019
26969112.7905865,2940924.67494135,7442400.85857366,7029433.79651492,3879062.09165073,5677291.3689058,360470270002019
28954658.7974597,3145547.32306102,7780078.16629721,7657329.68962344,4283029.14518822,6088674.47328983,360470273002019
34906569.7579229,4147698.49961188,9042201.35158726,9481348.98315554,5131087.20014002,7104233.72342816,360470274002019
30033172.75958,3788602.43945506,7682197.81521279,7720092.84717084,4416639.59404296,6425640.06369832,360470275002019
25818231.5377903,2984188.45475054,6825785.95210065,6873577.76152466,3790749.11604416,5343930.2533703,360470287002019
35894369.3535111,5207909.18392598,9126548.03364985,8916426.42372243,5094060.04850914,7549425.66370366,360471024002019
28698131.6181491,3371158.4831238,7353714.09629792,7699838.80500899,4197277.68620599,6076142.54751242,360470988002019
35778738.2788719,5838147.35924173,8708625.43449953,9039781.30664768,4989844.38775268,7202339.79073024,360470992002019
35851064.6945725,5903904.80174452,9255941.79205558,8554680.38734237,4883663.97670271,7252873.73672736,360471010002019
26654100.4153702,2845536.84662386,7271534.91661183,7019853.30987008,3908346.60440694,5608828.73785744,360471124002019
25937678.2070869,2715275.61650464,7266172.71452918,6854339.56102735,3769292.18604019,5332598.1289855,360471128002019
28588179.6884874,3231910.75092853,6961367.76155427,8214647.32382086,4368174.67130077,5812079.18088298,360470235002019
27828078.3132064,2619505.55710237,7461419.95179758,7974141.40570397,4172643.294219,5600368.10438351,360470240002019
25476313.1181598,3018964.31478128,5551304.34325855,7565955.56127115,4007531.13663866,5332557.76221012,360470241002019
32422119.922463,4931664.90989204,8544092.48881442,8218002.69178328,4448132.84927848,6280226.98269481,360470250002019
28310048.4062948,3040510.01987004,7506916.99656499,7657604.78901605,4177181.84769189,5927834.75315187,360470254002019
26572069.1632969,2808324.93036798,7121815.07281793,7376962.91342804,3913657.22243943,5351309.02424349,360470258002019
30127652.3564556,3273563.06275644,8110695.86789239,8348495.97983465,4487356.41143186,5907541.03454028,360470259012019
30279442.7033323,3359276.46009471,8220683.24771247,7856782.29720583,4408821.49363446,6433879.20468481,360470260002019
26451196.8482429,2958571.72053774,6585936.24532892,7505142.16945701,3981675.32203753,5419871.39088166,360470538002019
24143534.1742119,2315634.7927534,6931644.72804203,6723684.91107181,3518020.1464332,4654549.59591146,360470525002019
27390689.0268359,3004156.96022546,7170881.32458663,7604566.15546251,4086126.04959305,5524958.53696826,360470082002019
20631648.0084649,1772003.50546991,5585277.10556953,6179943.93459898,3126810.90412226,3967612.55870419,360470085002019
29136914.3893614,2996473.82821812,7545408.23629676,8376067.84765727,4365943.23845635,5853021.23873292,360470194002019
40065469.4062553,7267298.02798652,10008144.6015246,8835544.64532745,5359956.51074286,8594525.62067391,360470204002019
31516585.0168977,4531756.45577467,7403246.86003077,7958198.23036382,4623964.64639182,6999418.82433666,360470207002019
30165519.7613194,3445396.04328713,8158355.42439529,7729987.35429309,4378519.9791218,6453260.96022207,360470295002019
22102465.0719796,1927040.56167139,6347954.12920017,6285637.80031067,3258018.66098924,4283813.91980815,360470307002019
28246312.5185247,2997344.05826871,7627326.13789313,7811937.65600816,4164687.30487354,5645017.3614812,360470309002019
29066642.6966387,3681812.7970762,7340007.67505371,7453336.59654045,4271661.527588,6319824.10038033,360470317022019
24280129.1724863,2742408.86713003,6587355.81453039,6380446.83465635,3529756.88600456,5040160.77016499,360470327002019
39904355.7465829,9570485.50591252,9437606.80893235,8525243.50804836,4922895.43984806,7448124.48384155,360470336002019
22742781.8490723,2910872.49061382,6130399.13016119,6078495.95989471,3229565.36930638,4393448.89909619,360470340002019
26362617.8466579,3053346.27857646,6751924.76409217,7195327.79702896,3908995.57837322,5453023.42858714,360470526002019
28029080.4459814,2163586.31106914,8519493.2420853,8180771.40093946,4127118.21036265,5038111.28152479,360470535002019
29660310.4876931,4564293.46944881,6026565.23866956,8189318.75908748,4552653.00925501,6327480.01123227,360470549002019
28235132.0473284,3399897.68222499,7155460.30858617,7572092.50964683,4185085.46940327,5922596.07746709,360470552002019
29019245.1236845,3813391.66661529,7472625.87390962,7384899.22078743,4202554.14999023,6145774.21238189,360470591002019
26218868.8336391,2498556.55415014,7190898.95461898,7542799.23898001,3899118.08501542,5087496.00087454,360470116002019
31193319.3877077,4006876.20465495,7891273.04575282,8040747.93208554,4581379.08393113,6673043.12128321,360470117002019
27166610.5725417,2590357.71422755,7392176.13327845,8043396.17988176,4082772.5637616,5057907.98139237,360470122002019
33134845.0262269,4873561.67282755,7729243.50938858,8328818.87276665,4853781.74883639,7349439.22240775,360470129012019
34903807.6631002,4839856.67808728,9025785.88140008,8679286.27898901,5021962.03725149,7336916.78737231,360470139002019
28805228.4278218,3667031.12772736,7509726.80298397,7317346.87545145,4165703.30595458,6145420.31570448,360470145002019
40690392.2128823,7621176.8095314,10335862.17727,9044632.76003006,5352362.09686556,8336358.36918523,360470148002019
26370229.880808,3911393.45810174,6364161.45608997,6588215.72647139,3783303.57129078,5723155.66885415,360470162002019
40001452.7468479,8424019.79240848,8969205.57087344,9647503.5891852,5336411.1210368,7624312.67334398,360470650002019
29883874.878787,3760512.38863852,7217064.524759,7727278.37268601,4426356.56521896,6752663.02748446,360470588002019
27319378.4188821,3411969.80642564,6960327.11883364,7133539.61019611,4014775.75590508,5798766.12752168,360470593002019
47803294.4172435,9911593.3786719,11693453.2800822,9835562.11441186,6141326.60912834,10221359.0349492,360470640002019
39151974.2638303,7839151.7630496,9027711.26689813,8881426.34204803,5234509.64304292,8169175.2487916,360470688002019
57115637.2791449,13454200.0206451,15175084.9063813,10857013.6758651,6894606.02710336,10734732.64915,360470752002019
25334943.5004416,2922525.65426009,6681473.53524457,6864484.64423972,3720752.13549695,5145707.53120026,360470764002019
24993754.9129261,2823722.6971492,6554897.58016681,6945060.36214578,3680735.55857277,4989338.71489157,360470774002019
27627165.8595457,2859997.7354912,7866589.71930936,7555883.36844638,4007345.38506285,5337349.65123588,360470782002019
26752263.9499038,2687923.41552081,7689232.51148869,7239800.26022048,3896141.88320925,5239165.87946454,360470790002019
29064895.6861994,3132908.16929739,7905085.56433327,7863024.55019364,4282258.51276462,5881618.88961044,360470792002019
32634834.5588962,5787598.62774911,8318102.57201446,7945145.69691565,4415831.64437532,6168156.01784169,360470794002019
33087225.2292041,6044659.92381892,8308159.98978513,7851536.497928,4398183.73405008,6484685.08362196,360470836002019
28142051.51648,3097920.81022955,7716143.02801988,7182998.47308876,4077431.8081836,6067557.39695817,360470858002019
24016057.2309895,2500631.64041775,6727062.46714105,6521188.83325131,3481128.56174498,4786045.72843438,360470862002019
26426829.4841507,2826513.58135061,7529200.03053631,6796158.43657788,3786754.86346737,5488202.57221856,360470880002019
26049655.4503927,3012943.24552895,7132787.39423855,7000504.19451657,3764895.78145572,5138524.83465287,360470898002019
22399662.8336304,2304401.90283734,6230967.95298742,5794187.85989957,3257418.14205158,4812686.97585453,360470918002019
21998069.7208238,2110383.84913632,6455232.71130231,5613026.87684278,3151017.50981191,4668408.77373049,360470920002019
30587066.1611985,3607699.47944567,8205657.08129432,7776275.74683208,4424991.95494645,6572441.89867996,360470938002019
22684705.8112491,1941850.7356142,6676759.98667508,6464853.43993277,3328602.64969013,4272638.99933697,360470982002019
35750127.2848327,7566724.45172888,8348963.99722736,8247868.41139282,4659049.01039589,6927521.41408772,360470944012019
32543838.2200711,4104447.47710781,8555698.63936353,8504830.38520902,4691074.67137349,6687787.04701726,360470966002019
34625871.1196998,5378806.48510961,8815797.492698,8712056.95036249,4807512.45285409,6911697.73867556,360471008002019
27014694.265426,2796876.52291806,7271395.30370202,7606938.68352981,3998330.85790163,5341152.89737446,360471164002019
28879425.3505423,3139243.60849497,7878894.39656277,8034235.56223698,4235884.74780093,5591167.03544669,360471168002019
29408950.6728609,3025558.98981025,7846087.53597543,8505882.01737911,4403006.52501637,5628415.60467974,360471182022019
26628599.116084,2693253.32315684,7236261.15267387,7473945.78693899,3957639.8222749,5267499.03103936,360471190002019
24992349.7095974,2525027.55510906,6886291.67144405,6942224.39408075,3675885.65673426,4962920.43222924,360471196002019
25946772.3272466,3364090.65609301,7081680.61735535,7062325.24119951,3657377.85303051,4781297.95956823,360471202002019
26372246.6783782,2927130.03472612,6632215.61311061,7232841.39008901,3967670.48437015,5612389.15608232,360470397002019
33251783.3389898,4693766.35613524,8267824.42894422,8836771.80691953,4798129.21941346,6655291.52757737,360470398002019
25727657.5060042,2758832.14221472,6905520.81317132,6920334.68615687,3790933.74019167,5352036.12426963,360470405002019
33420562.5542866,4964086.9152557,8918297.59057534,8266834.05411574,4613341.32746956,6658002.66687027,360470410002019
26319150.0927515,2701863.86103275,7074519.04505446,7272558.11835083,3884053.74648303,5386155.32183045,360470426002019
33663389.9556935,4105732.62148272,8487696.53365933,9029051.05681676,4983412.71213973,7057497.03159493,360470412002019
28927422.7663514,3161610.05525508,8061498.1203743,7774108.21653573,4221793.49887907,5708412.87530722,360470413002019
32144644.200979,6171996.38387654,7930278.40757882,7811154.35225972,4244356.0336742,5986859.02358972,360470414022019
22298061.6019372,2230882.28493591,5905893.83875329,6198682.84024586,3341719.43057174,4620883.20743041,360470417002019
30810742.7113466,3574023.37357199,8407550.05722716,8294695.74441834,4434392.84227145,6100080.69385763,360470422002019
